timestamp,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,landmark_27_x,landmark_27_y,landmark_27_z,landmark_28_x,landmark_28_y,landmark_28_z
1734220056.109744,0.5256922245025635,0.2700696289539337,-0.14484494924545288,0.4215308129787445,0.2792307138442993,-0.04610126093029976,0.5951082110404968,0.29849299788475037,-0.1705736219882965,0.3526182472705841,0.3102684020996094,-0.0006358731770887971,0.6594977974891663,0.29333850741386414,-0.2612078785896301,0.2905415892601013,0.28288596868515015,-0.06949872523546219,0.5029605031013489,0.5507215857505798,-0.03311007097363472,0.4474072754383087,0.5537176132202148,0.03326768800616264,0.5116477608680725,0.7303284406661987,-0.03296630084514618,0.44643649458885193,0.7316644787788391,0.07980094850063324,0.5030873417854309,0.8904134035110474,0.11410899460315704,0.4623347520828247,0.8889046907424927,0.22391749918460846
1734220056.1479812,0.5255370736122131,0.27004438638687134,-0.1455637812614441,0.42149055004119873,0.2792336940765381,-0.04112756997346878,0.5946711897850037,0.2985506057739258,-0.17422053217887878,0.35260337591171265,0.31026262044906616,0.017614072188735008,0.6586294770240784,0.2936513125896454,-0.27056685090065,0.2905474603176117,0.273375540971756,-0.03815799579024315,0.5028494596481323,0.5507254004478455,-0.03339637070894241,0.4473208487033844,0.5537170767784119,0.033558111637830734,0.511642336845398,0.7303276658058167,-0.03595692291855812,0.44624555110931396,0.7316867709159851,0.08308998495340347,0.5030927062034607,0.8903911709785461,0.1107529029250145,0.4623141288757324,0.8888975977897644,0.22987772524356842
1734220056.185458,0.5254250764846802,0.27003204822540283,-0.14466089010238647,0.4214405417442322,0.2792423665523529,-0.034158799797296524,0.5945909023284912,0.29875779151916504,-0.1743321716785431,0.35261109471321106,0.3081567883491516,0.02082802541553974,0.6582493185997009,0.29376569390296936,-0.26905927062034607,0.2904677391052246,0.2626670300960541,-0.03895559534430504,0.5028164386749268,0.5508838295936584,-0.03358851745724678,0.4473135769367218,0.5537636876106262,0.033745747059583664,0.5116609334945679,0.7304288744926453,-0.03967505693435669,0.4453671872615814,0.7316843271255493,0.08397049456834793,0.5030778050422668,0.8904046416282654,0.10452879965305328,0.46219751238822937,0.8887416124343872,0.23613622784614563
1734220056.2225358,0.5252624154090881,0.2699969708919525,-0.14150063693523407,0.42148011922836304,0.2791720926761627,-0.03140078857541084,0.5943771004676819,0.298809677362442,-0.1723787933588028,0.353756844997406,0.30433541536331177,0.02515491656959057,0.6577337980270386,0.2940017282962799,-0.2658751606941223,0.2922284007072449,0.25696903467178345,-0.028367776423692703,0.5027251839637756,0.5508890151977539,-0.033564962446689606,0.4472843408584595,0.5537463426589966,0.03371915593743324,0.511662483215332,0.7303731441497803,-0.03929220139980316,0.44400545954704285,0.729884684085846,0.07872617989778519,0.5031687617301941,0.8903636932373047,0.10366562008857727,0.46200284361839294,0.8876112699508667,0.235691100358963
1734220056.259978,0.525219202041626,0.26989656686782837,-0.13206729292869568,0.422260582447052,0.27888333797454834,-0.020767295733094215,0.594345211982727,0.29892852902412415,-0.1653176099061966,0.35500261187553406,0.2999674081802368,0.04091021046042442,0.6575950384140015,0.2942386269569397,-0.25440362095832825,0.2955060303211212,0.2509622573852539,-0.0016179427038878202,0.5025268793106079,0.5508329272270203,-0.033536143600940704,0.4472290575504303,0.553502082824707,0.03368945047259331,0.5116564035415649,0.7302438020706177,-0.03623330593109131,0.4429157078266144,0.728304922580719,0.07680272310972214,0.5033668279647827,0.8902060389518738,0.10368899255990982,0.4618452191352844,0.8860744833946228,0.22968141734600067
1734220056.2970061,0.525195837020874,0.26976698637008667,-0.1299179047346115,0.4226800799369812,0.27860692143440247,-0.018534047529101372,0.5943564176559448,0.2990608811378479,-0.1639372557401657,0.3556559383869171,0.29785940051078796,0.04263339191675186,0.6575642824172974,0.2944456934928894,-0.2510094940662384,0.29669123888015747,0.2492557168006897,0.0005760322092100978,0.5024247169494629,0.5507856607437134,-0.033478669822216034,0.44718167185783386,0.5533329844474792,0.03363196924328804,0.5116585493087769,0.7301189303398132,-0.0356365330517292,0.4423690736293793,0.7270835041999817,0.07866966724395752,0.5035995244979858,0.8900344967842102,0.10176743566989899,0.46175670623779297,0.8848905563354492,0.2314894199371338
1734220056.334319,0.5251365303993225,0.26958557963371277,-0.1282861828804016,0.42277950048446655,0.2775891423225403,-0.022135740146040916,0.5943703055381775,0.2993071675300598,-0.16048739850521088,0.3574191629886627,0.29640907049179077,0.04077647998929024,0.6576413512229919,0.294516384601593,-0.24788856506347656,0.2982829809188843,0.2470540702342987,0.006904181558638811,0.5021035075187683,0.5497828125953674,-0.032104868441820145,0.4470679461956024,0.552269458770752,0.03226098418235779,0.5116474628448486,0.7295326590538025,-0.025064025074243546,0.44232603907585144,0.7255579233169556,0.06744585931301117,0.5035929679870605,0.8898223042488098,0.10326815396547318,0.4616713225841522,0.8844409584999084,0.20115923881530762
1734220056.3716211,0.5251376032829285,0.26942309737205505,-0.12907609343528748,0.42294779419898987,0.27619093656539917,-0.014115682803094387,0.5945544838905334,0.2997819781303406,-0.1635083109140396,0.3595873713493347,0.2921711504459381,0.09592761844396591,0.6576911211013794,0.2946658730506897,-0.263010710477829,0.30244943499565125,0.24721920490264893,0.12302424758672714,0.5017287731170654,0.5493735671043396,-0.03241388872265816,0.44671836495399475,0.5519386529922485,0.03257913142442703,0.5115641355514526,0.7288722395896912,-0.025325946509838104,0.44239935278892517,0.7257267832756042,0.09303770959377289,0.5035733580589294,0.8898302316665649,0.09237802028656006,0.46167489886283875,0.8844394087791443,0.23269115388393402
1734220056.408593,0.525313675403595,0.27000564336776733,-0.12064789235591888,0.4229791760444641,0.2760135233402252,-0.009203074499964714,0.5946857929229736,0.3003849983215332,-0.15792162716388702,0.36000198125839233,0.29162171483039856,0.09053180366754532,0.6579711437225342,0.2947387397289276,-0.2565569579601288,0.30369871854782104,0.2476215809583664,0.10345302522182465,0.5014097690582275,0.5493455529212952,-0.031470272690057755,0.446311354637146,0.5519416332244873,0.031635832041502,0.5114877820014954,0.728865921497345,-0.016266368329524994,0.4434424340724945,0.7261573672294617,0.07631865888834,0.5035263895988464,0.8892462849617004,0.10889836400747299,0.46167659759521484,0.8851869702339172,0.19994093477725983
1734220056.446816,0.5253876447677612,0.2704351544380188,-0.11842580139636993,0.42306196689605713,0.27603089809417725,-0.012437945231795311,0.5946840643882751,0.3010712265968323,-0.15420959889888763,0.3606127202510834,0.29225632548332214,0.08201529830694199,0.6579217910766602,0.2948140501976013,-0.25146976113319397,0.30566543340682983,0.24844013154506683,0.09260750561952591,0.5012361407279968,0.5497393012046814,-0.029018785804510117,0.4461385905742645,0.5522313714027405,0.02918054349720478,0.5115184187889099,0.7288610935211182,-0.012931623496115208,0.4441457688808441,0.7270554900169373,0.07099179923534393,0.5033844113349915,0.8888823390007019,0.12106810510158539,0.46166837215423584,0.8853576183319092,0.20128774642944336
1734220056.483992,0.5254901647567749,0.2709280550479889,-0.11999014765024185,0.42310792207717896,0.27604231238365173,-0.01472874078899622,0.5947410464286804,0.30165159702301025,-0.15569040179252625,0.3609503209590912,0.29263848066329956,0.08189011365175247,0.6579318642616272,0.2948351204395294,-0.25205156207084656,0.30626535415649414,0.2488902360200882,0.09714033454656601,0.5011074542999268,0.550204873085022,-0.027950171381235123,0.4459938406944275,0.5525962710380554,0.028113165870308876,0.5115501880645752,0.728863537311554,-0.011033217422664165,0.44461116194725037,0.7278068661689758,0.06899943947792053,0.5032327771186829,0.8888596892356873,0.12681056559085846,0.46166670322418213,0.8858086466789246,0.2012183517217636
1734220056.5208929,0.5253924131393433,0.27103304862976074,-0.11488533765077591,0.4230981469154358,0.27602216601371765,-0.009772006422281265,0.5944740772247314,0.3021101951599121,-0.1508954018354416,0.3609863221645355,0.292615681886673,0.08408007025718689,0.6571275591850281,0.29524490237236023,-0.24697740375995636,0.3062801659107208,0.249582901597023,0.09358969330787659,0.5010063648223877,0.5496395826339722,-0.027996666729450226,0.4458233714103699,0.5523794293403625,0.02815910615026951,0.5115521550178528,0.7289673686027527,-0.011539564467966557,0.44468891620635986,0.7278439998626709,0.0693972110748291,0.5029952526092529,0.88889479637146,0.11005580425262451,0.4616662561893463,0.8867105841636658,0.19907690584659576
1734220056.5584068,0.5252816081047058,0.2712017893791199,-0.11493882536888123,0.4230795204639435,0.2756856083869934,-0.008325069211423397,0.5938634276390076,0.30236688256263733,-0.1518353670835495,0.36085355281829834,0.2923898994922638,0.08420183509588242,0.6558825373649597,0.29771888256073,-0.24726447463035583,0.30552688241004944,0.24997837841510773,0.0907835140824318,0.5008365511894226,0.5494231581687927,-0.027820676565170288,0.4456399083137512,0.5521308779716492,0.027981502935290337,0.5118223428726196,0.7287214398384094,-0.013631255365908146,0.4447512626647949,0.7278904318809509,0.0668879821896553,0.5026208162307739,0.8888850808143616,0.10499394685029984,0.461796373128891,0.8870906829833984,0.18935273587703705
1734220056.595922,0.5249915719032288,0.27150142192840576,-0.11576416343450546,0.42283743619918823,0.2752545475959778,-0.008690642192959785,0.5934137105941772,0.30263835191726685,-0.15229113399982452,0.36074361205101013,0.28958314657211304,0.07840975373983383,0.6551075577735901,0.2994441092014313,-0.2458367496728897,0.3052934408187866,0.2504073679447174,0.07949884980916977,0.5008358359336853,0.5496008396148682,-0.026464832946658134,0.4455210566520691,0.5522499084472656,0.02663092501461506,0.5127223134040833,0.7287290096282959,-0.01530645601451397,0.4451250433921814,0.7286578416824341,0.06503409892320633,0.5024816393852234,0.888900101184845,0.10751477628946304,0.46181339025497437,0.8879207372665405,0.19006851315498352
1734220056.6332328,0.5247862339019775,0.27154457569122314,-0.10622219741344452,0.42266783118247986,0.27235448360443115,-0.00938917975872755,0.5931342244148254,0.3029008209705353,-0.139384925365448,0.36103740334510803,0.28258055448532104,0.07632878422737122,0.6549373865127563,0.3004731833934784,-0.23278601467609406,0.30498233437538147,0.2542257010936737,0.07719261944293976,0.5008348822593689,0.5497540831565857,-0.024264253675937653,0.4452091455459595,0.5524831414222717,0.024419385939836502,0.5159517526626587,0.7301478981971741,-0.01790662296116352,0.4451829195022583,0.7300468683242798,0.048216693103313446,0.5024219751358032,0.8888144493103027,0.1269873082637787,0.4618627429008484,0.8887766599655151,0.18155615031719208
1734220056.673119,0.5246772170066833,0.2715786099433899,-0.10382083803415298,0.4225987195968628,0.27092742919921875,-0.009431382641196251,0.5928716659545898,0.30331119894981384,-0.13690142333507538,0.3612988293170929,0.2799111306667328,0.07556162029504776,0.6544378995895386,0.30129194259643555,-0.23067335784435272,0.30478402972221375,0.2565701901912689,0.07627363502979279,0.5008345246315002,0.5498130321502686,-0.023341426625847816,0.4450732469558716,0.552566409111023,0.02349487878382206,0.5173671245574951,0.7305663824081421,-0.018130866810679436,0.4452390670776367,0.7307228446006775,0.04183870553970337,0.5024045705795288,0.8885951042175293,0.13222387433052063,0.4619067907333374,0.8895319700241089,0.17140108346939087
1734220056.710868,0.5246593952178955,0.2719230055809021,-0.1055532768368721,0.42262956500053406,0.26927801966667175,-0.010270178318023682,0.5926705598831177,0.30395159125328064,-0.13916200399398804,0.36136266589164734,0.26636528968811035,0.05814829096198082,0.654287576675415,0.3020535707473755,-0.22986339032649994,0.30469810962677,0.26044702529907227,0.040628399699926376,0.500787615776062,0.5500588417053223,-0.02357686124742031,0.44476181268692017,0.5526431202888489,0.02373618260025978,0.5189706683158875,0.7300202250480652,-0.02266770415008068,0.44526806473731995,0.7307224869728088,0.04663637652993202,0.5030496716499329,0.8868540525436401,0.127301424741745,0.46194884181022644,0.8898342847824097,0.17420877516269684
1734220056.747927,0.5246483087539673,0.2721332609653473,-0.09007491171360016,0.4225982129573822,0.26545464992523193,-0.007203127257525921,0.5924974679946899,0.3050038814544678,-0.1087941899895668,0.36132490634918213,0.2571350932121277,0.058367107063531876,0.6539638042449951,0.3028162121772766,-0.1889418214559555,0.3049584627151489,0.26658836007118225,0.03589121624827385,0.5007868409156799,0.5500426292419434,-0.021818656474351883,0.44471675157546997,0.5525338053703308,0.021964455023407936,0.5199507474899292,0.7289925217628479,-0.037579599767923355,0.4453061521053314,0.7306289672851562,0.03792924806475639,0.5036231875419617,0.8865117430686951,0.11285855621099472,0.4621184468269348,0.8903127908706665,0.1660829335451126
1734220056.7850099,0.5246142148971558,0.2728058099746704,-0.096944160759449,0.42238178849220276,0.2616683542728424,-0.03774673864245415,0.5925289392471313,0.30599063634872437,-0.11795458197593689,0.3613094091415405,0.24920105934143066,0.04304918274283409,0.6544384360313416,0.3040253818035126,-0.1988898068666458,0.3069005608558655,0.2718895375728607,0.03841486945748329,0.500819206237793,0.5499028563499451,-0.01958012953400612,0.44470158219337463,0.5518491864204407,0.019717950373888016,0.5199734568595886,0.7290100455284119,-0.0377081073820591,0.445308119058609,0.730196475982666,0.044119395315647125,0.5038975477218628,0.8865074515342712,0.11300093680620193,0.46210771799087524,0.8902378082275391,0.18384990096092224
1734220056.8221,0.5245996713638306,0.27291423082351685,-0.10069558024406433,0.42238128185272217,0.2602514624595642,-0.04725556820631027,0.5928086638450623,0.30601584911346436,-0.10341013967990875,0.36129018664360046,0.2458350509405136,0.04781531170010567,0.655400276184082,0.3050230145454407,-0.1790732890367508,0.309400349855423,0.2843717038631439,0.06827066838741302,0.5010742545127869,0.5498502850532532,-0.01674821600317955,0.44480782747268677,0.5511916279792786,0.016846057027578354,0.5197145938873291,0.7292428016662598,-0.019450746476650238,0.44522005319595337,0.7301677465438843,0.04763244092464447,0.5038203001022339,0.8864737153053284,0.14313384890556335,0.4619571268558502,0.8902317881584167,0.2113742083311081
1734220056.8599648,0.5244928002357483,0.27293333411216736,-0.10249058157205582,0.4223639667034149,0.2591356039047241,-0.041380781680345535,0.5928528308868408,0.3064669370651245,-0.10007618367671967,0.36138972640037537,0.24572233855724335,0.07584256678819656,0.6556426286697388,0.30528226494789124,-0.17677168548107147,0.31059491634368896,0.28786855936050415,0.13171659409999847,0.5012140870094299,0.5498761534690857,-0.016887936741113663,0.44493094086647034,0.5510287284851074,0.016958164051175117,0.5195357799530029,0.7298378944396973,-0.01763409934937954,0.44515249133110046,0.7301851511001587,0.04932128265500069,0.5038105845451355,0.8865091800689697,0.1496846228837967,0.4618636965751648,0.8901494741439819,0.21641786396503448
1734220056.896468,0.5242464542388916,0.27401843667030334,-0.1292400360107422,0.42217251658439636,0.25823724269866943,-0.06273651868104935,0.5925496816635132,0.3083425462245941,-0.12879535555839539,0.36127275228500366,0.24661599099636078,0.05772366747260094,0.6557067632675171,0.3066255450248718,-0.21582521498203278,0.31069836020469666,0.2912599742412567,0.10012729465961456,0.5013613104820251,0.5497212409973145,-0.017284881323575974,0.445090651512146,0.5506458282470703,0.017370764166116714,0.5176438689231873,0.729902982711792,-0.014681809581816196,0.44492295384407043,0.7301897406578064,0.07431610673666,0.5035749077796936,0.88778156042099,0.14762036502361298,0.4618634283542633,0.8900363445281982,0.23867885768413544
1734220056.933673,0.5240045189857483,0.2769591510295868,-0.1285765916109085,0.4221348166465759,0.25850459933280945,-0.06414999067783356,0.591460108757019,0.3106939494609833,-0.1362883299589157,0.36112919449806213,0.2470957487821579,0.03457243740558624,0.6553009152412415,0.3086320161819458,-0.22740134596824646,0.3105510473251343,0.2929134666919708,0.06221936270594597,0.5017001628875732,0.5499763488769531,-0.01779322884976864,0.4454602897167206,0.5507957935333252,0.017886577174067497,0.5165113210678101,0.7300276160240173,-0.011513610370457172,0.44466426968574524,0.7308711409568787,0.07262229174375534,0.5031454563140869,0.8891087770462036,0.14313200116157532,0.4618774652481079,0.89005446434021,0.22871477901935577
1734220056.973127,0.524003267288208,0.2788701057434082,-0.12639319896697998,0.4223070740699768,0.259009450674057,-0.0637749657034874,0.5909417271614075,0.3143618106842041,-0.13558703660964966,0.3611830770969391,0.247306689620018,0.0315505787730217,0.6534351110458374,0.31165412068367004,-0.22488807141780853,0.312336802482605,0.2932282090187073,0.05278425291180611,0.5020681023597717,0.5499458312988281,-0.017646703869104385,0.44581323862075806,0.5507426857948303,0.01774270460009575,0.5162255167961121,0.729727029800415,-0.011972115375101566,0.4444584548473358,0.7301805019378662,0.06141439452767372,0.5029049515724182,0.8892600536346436,0.13234703242778778,0.4620225131511688,0.8901049494743347,0.20604290068149567
1734220057.010294,0.523963987827301,0.2806858718395233,-0.12528738379478455,0.4222983121871948,0.2593424916267395,-0.0664769783616066,0.5900996923446655,0.3171699047088623,-0.1316508799791336,0.36116448044776917,0.24863673746585846,0.026845620945096016,0.6524999737739563,0.3154725432395935,-0.22362644970417023,0.31195834279060364,0.2942802608013153,0.04061460494995117,0.5022404193878174,0.5499076247215271,-0.016918683424592018,0.4459942579269409,0.5507414937019348,0.017013434320688248,0.5161827802658081,0.7293768525123596,-0.013050911016762257,0.4442719519138336,0.7295165061950684,0.05741945281624794,0.5028430819511414,0.889254093170166,0.12158243358135223,0.46211716532707214,0.8900127410888672,0.1978195309638977
1734220057.047275,0.5238677263259888,0.2817244529724121,-0.1260635405778885,0.42228782176971436,0.25948619842529297,-0.06442565470933914,0.5896704196929932,0.31829842925071716,-0.13366954028606415,0.36115795373916626,0.2493971437215805,0.020967034623026848,0.6523062586784363,0.31716427206993103,-0.2270468920469284,0.3117135465145111,0.2948896586894989,0.024939533323049545,0.5023304224014282,0.5496962070465088,-0.016886774450540543,0.44611018896102905,0.550590991973877,0.01698795147240162,0.5161447525024414,0.7286763787269592,-0.015210693702101707,0.4441482722759247,0.7283582091331482,0.046790361404418945,0.5027495622634888,0.8892418742179871,0.1107800081372261,0.46221059560775757,0.8899641036987305,0.17974162101745605
1734220057.084173,0.5241277813911438,0.28233465552330017,-0.18927067518234253,0.4222814440727234,0.2588973641395569,-0.11431503295898438,0.5912557244300842,0.3190867006778717,-0.20325258374214172,0.3609171211719513,0.2499779313802719,-0.019552061334252357,0.656424880027771,0.3181549608707428,-0.30116209387779236,0.31016698479652405,0.29498136043548584,-0.011700757779181004,0.5023133754730225,0.5494374632835388,-0.017638197168707848,0.44601407647132874,0.5498988032341003,0.017764663323760033,0.5160958766937256,0.7283276319503784,-0.01663321442902088,0.44410982728004456,0.7275731563568115,0.057719871401786804,0.5027441382408142,0.8890633583068848,0.1129097193479538,0.4622182250022888,0.8891946077346802,0.2053220123052597
1734220057.121669,0.5260456204414368,0.28221389651298523,-0.19174981117248535,0.4228743612766266,0.2567707598209381,-0.112128846347332,0.5938674211502075,0.3197528123855591,-0.20974527299404144,0.3611863851547241,0.25011247396469116,-0.0038181892596185207,0.6605911254882812,0.3178522288799286,-0.3137042224407196,0.3098146617412567,0.29394274950027466,0.014070500619709492,0.5022043585777283,0.549429178237915,-0.01844293251633644,0.4458787739276886,0.549651563167572,0.018597042188048363,0.515855073928833,0.7283564209938049,-0.019665401428937912,0.4443492591381073,0.7275316715240479,0.0731324777007103,0.5026264786720276,0.8890551328659058,0.11426928639411926,0.4621863067150116,0.8885340094566345,0.23257064819335938
1734220057.158498,0.5272260308265686,0.2816259562969208,-0.17837047576904297,0.42432650923728943,0.2515692114830017,-0.10872455686330795,0.5944995880126953,0.31954309344291687,-0.19006839394569397,0.3619302809238434,0.2508995234966278,0.0004591584438458085,0.6600549817085266,0.3176223337650299,-0.29920777678489685,0.30876973271369934,0.29306724667549133,0.014843318611383438,0.5017150044441223,0.5490695238113403,-0.018488077446818352,0.4456597566604614,0.5482565760612488,0.0186387337744236,0.5152048468589783,0.7283585071563721,-0.022034546360373497,0.4448966979980469,0.7275418043136597,0.07855759561061859,0.5026208758354187,0.8890810012817383,0.11293334513902664,0.4621599614620209,0.8879349827766418,0.24905115365982056
